GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
8600000US00647,647,ZCTA5 00647,1501,291,811,158,690,207,11145,1782,11819,2396,10260,3239,674,205,374,115,300,150,9.1,7.6,8.6,9.3,9.7,13.7,19.6,9.1,17.6,11.6,22,15.1,52.7,13.9,47.3,16.4,59.3,23.1,14.4,6.3,22.7,12.2,4,5.3,3.4,3.5,2.1,3.4,5,6.2,0.9,1.3,1.6,2.2,0,12.5,0,5.8,0,10.1,0,12.5,0,5.8,0,10.1,0,12.5,0,5.8,0,10.1,0,12.5,(X),(X),19247,1887,19750,5504,19825,1776,20739,2272,18685,3698,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X),(X),(X),(X),(X)
8600000US00650,650,ZCTA5 00650,3910,429,2382,279,1528,251,14909,2481,13869,1511,17561,2841,2330,399,1418,310,912,213,4.5,3.8,7.5,6.1,0,4.3,18.5,7.4,22.1,10.1,12.8,8.5,39.6,10.5,28.3,11.2,57,14,28.9,7.7,31.6,10.1,24.8,13,7.9,4.6,9.5,6.5,5.4,5.7,0,1.7,0,2.8,0,4.3,0,1.7,0,2.8,0,4.3,0,1.7,0,2.8,0,4.3,0.6,0.9,1,1.5,0,4.3,(X),(X),21968,4423,21136,2358,23677,2440,24106,3899,23009,2165,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.4,(X),(X),(X),(X),(X)
8600000US00652,652,ZCTA5 00652,1075,297,575,186,500,163,18750,1802,20959,2177,16406,5342,797,240,465,154,332,130,2.8,3.8,1.1,2.4,5.1,8.2,11,9.1,3.9,6.2,21.1,15.7,47.7,11.1,52.5,19.3,41,19.2,8.5,7.4,7.7,7.1,9.6,15,9.7,6.2,0,8.2,23.2,14.3,9.7,9.2,16.6,15,0,11.3,8.3,7.3,14.2,12.6,0,11.3,2.4,3.8,4.1,6.6,0,11.3,0,4.9,0,8.2,0,11.3,(X),(X),21509,8008,18806,1541,30398,5600,35946,8963,22628,3968,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),9.9,(X),(X),(X),(X),(X)
8600000US00653,653,ZCTA5 00653,2754,373,1609,240,1145,212,13785,1269,13802,1357,13758,2084,1597,299,984,189,613,173,6.2,4,7.3,5.8,4.4,5.1,28.9,8.8,29.4,10.6,28.2,10.9,36.6,8.4,33.3,9.9,41.8,11.7,9.6,4.3,8.5,4.8,11.3,7.2,13.5,7.3,13,8.2,14.4,9.6,2.4,2.7,4,4.2,0,6.3,0.4,0.8,0.7,1.3,0,6.3,0.6,1,1,1.6,0,6.3,1.7,2.2,2.7,3.5,0,6.3,(X),(X),16621,1373,17694,3242,26682,6483,29988,10348,21376,2803,14069,1579,14018,1675,14143,2496,6859,1484,6441,1131,13144,3059,12126,1674,13438,2343,10429,1798,15231,1619,16977,4095,13699,2796,20398,2814,22308,13804,18429,4269,40000,9623,"250,000+",***,36083,9603,15.3,(X),(X),(X),(X),(X)
8600000US00656,656,ZCTA5 00656,5124,376,2966,272,2158,232,14022,950,14063,1414,13965,1163,2896,329,1704,186,1192,225,7.1,3.2,6.3,4.1,8.2,5.3,21.3,5.1,23,6.3,18.9,8.4,33.5,5.5,30.8,7.5,37.3,9.2,22.8,5,19.8,6.2,26.9,8.2,8.4,2.8,11.6,4.4,3.7,2.7,2.6,1.6,2.3,1.9,3.1,2.5,1.1,1.8,1.1,1.8,1.2,1.8,1.6,1.5,2.2,2.4,0.7,1.1,1.7,1.5,2.9,2.6,0,3.3,(X),(X),21718,1873,21705,2137,25899,2249,27897,3318,23041,1944,14742,1464,14812,2304,14650,1696,8433,2281,7642,2151,11429,8160,13271,978,13770,1234,12178,2140,14593,1628,19056,4249,12399,1774,23941,1636,23438,3561,24220,2152,36157,14206,62768,40971,22031,16890,10.5,(X),(X),(X),(X),(X)
8600000US00659,659,ZCTA5 00659,13062,688,6974,483,6088,423,15500,1071,14854,1141,16239,1629,8125,678,4413,400,3712,464,5.3,2.1,6.2,2.9,4.3,3.6,21.9,4.3,23.1,5.9,20.4,5.4,36.1,5.4,36.9,6.5,35.2,7.2,19.1,3.6,15.4,4.3,23.4,5.2,9.6,2.9,10.6,3.5,8.4,4.2,3,1.5,3.9,1.9,1.8,1.8,1.8,1,1.8,1.4,1.7,1.9,2,1.1,1.6,1.4,2.4,1.7,1.3,1,0.5,0.8,2.3,1.9,(X),(X),19497,1417,21819,2605,25639,1561,24599,1834,26876,2590,16273,1071,15497,1303,17171,1805,9800,2239,10352,2244,6128,3793,12078,1843,13887,2492,9475,2278,15178,1500,17200,2440,13650,1837,23726,2560,24481,8962,23480,2614,30503,5605,30000,4768,31140,10677,8.8,(X),(X),(X),(X),(X)
8600000US00660,660,ZCTA5 00660,5548,390,2765,281,2783,263,15688,891,14922,1391,16257,1209,3367,282,1587,180,1780,232,7.9,3.3,12.5,6.2,3.8,3,17.2,4.9,16.6,6.5,17.8,6.9,37.8,6,36.2,7.5,39.3,8.6,18.9,4.7,17.9,5.8,19.7,6.6,12,4.1,9.4,5.8,14.3,5.8,2.5,1.4,3.1,2.4,2,1.6,1.1,1.1,1.8,2.2,0.4,0.7,2.3,2.1,2.5,1.8,2,3,0.4,0.7,0,2.5,0.8,1.3,(X),(X),21002,2435,21487,2206,24596,1900,24048,2400,25085,2583,16698,973,15679,1684,17391,3308,11806,2527,11123,2015,17011,12156,14484,1238,14567,1494,14258,2578,15788,1622,17736,2842,13922,3696,22083,2063,23302,3923,21634,2269,31750,7491,35391,32127,31594,5762,15.6,(X),(X),(X),(X),(X)
8600000US00662,662,ZCTA5 00662,10699,626,5750,424,4949,440,16060,1334,16713,1641,15051,1718,6900,557,3927,411,2973,318,5.8,2.3,5.9,3.3,5.6,3.4,18.5,4.3,17.8,5.8,19.4,5.6,34.6,4.5,33.2,6.5,36.6,6.5,18.2,3.8,13.9,3.9,23.9,6.6,13.5,3.2,16.2,4.3,9.9,3.6,4.9,2,6.7,3.4,2.5,1.9,0.6,0.5,0.3,0.5,1.1,1,3,1.5,4.5,2.5,1.1,1,0.9,1.2,1.5,2,0,1.3,(X),(X),22643,2553,22661,2124,26719,1900,28659,3066,24157,1713,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),13.5,(X),(X),(X),(X),(X)
8600000US00664,664,ZCTA5 00664,3881,319,2141,241,1740,247,15533,1145,15351,1499,17447,4960,2362,341,1417,251,945,226,6.2,4.4,10.4,7.2,0,4.1,12.7,6.2,10.8,7,15.6,11.8,48.7,8.9,45.8,11.7,53,14.6,18.2,6.6,17.9,9.2,18.7,10.9,7.5,3.8,6.4,4.3,9.2,7.3,5.1,4.4,6.2,6.5,3.5,5.3,1.2,1.9,2,3.2,0,4.1,0.3,0.6,0.6,0.9,0,4.1,0,1.7,0,2.8,0,4.1,(X),(X),17063,924,21658,1417,23415,2423,23149,3705,23814,2363,16418,1115,15939,909,18891,3158,12984,4114,12734,5658,13250,8685,15093,1975,15948,1066,12857,3757,15071,2616,13977,8180,16552,7282,26607,5560,32039,22073,24898,4212,25510,8335,26121,928,24063,18250,13.8,(X),(X),(X),(X),(X)
8600000US00667,667,ZCTA5 00667,5296,481,2928,356,2368,300,15706,1072,15192,1930,16271,1346,3245,407,1860,279,1385,260,9.2,4.8,12.6,7.1,4.7,5.3,14.3,4,16.2,5.8,11.8,5.8,40.3,7.2,39,8.2,42,11.5,18.5,5.1,10.1,4.7,29.9,10.2,11,3.7,15.6,6.2,4.8,2.9,2.4,2.1,2.5,2.5,2.2,3.5,1.1,1.1,1.3,1.6,0.9,1.5,1.6,1.5,2.8,2.6,0,2.8,1.6,1.6,0,2.1,3.7,3.6,(X),(X),20086,2695,23215,2484,25257,2443,24396,2666,26413,3778,16081,1008,15448,1687,16746,1287,9391,2612,10138,1485,6758,4913,12697,3398,12764,2911,11250,9748,15938,1511,16962,3117,15394,3054,24898,2385,24747,2824,25096,3967,30651,9000,36042,30319,30391,6858,11.2,(X),(X),(X),(X),(X)
8600000US00669,669,ZCTA5 00669,6869,396,4177,284,2692,254,16210,965,16514,1247,15754,1546,4255,354,2518,272,1737,221,3.9,2.1,2.9,2.2,5.5,4.3,18,3.9,16.1,5.1,20.7,6.6,32.8,5.5,30.4,7.2,36.3,8.6,23.8,5,26.1,6.7,20.5,7.1,14,3.6,16.4,4.9,10.5,5.3,3.7,1.8,4.4,2.8,2.6,2.4,1.5,1,1.7,1.8,1.1,1.6,1.5,1.3,1.4,1.6,1.7,1.9,0.8,0.9,0.5,0.8,1.2,1.8,(X),(X),25190,2401,21115,1994,27240,1924,28271,2416,25745,2840,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X),(X),(X),(X),(X)
8600000US00670,670,ZCTA5 00670,2656,272,1513,183,1143,180,13468,1479,11062,2703,17212,2755,1595,223,846,158,749,157,8.4,4.4,13.7,7.9,2.4,3.7,21.7,6.9,31,10.4,11.2,5.7,35.9,9.7,25.9,9.2,47.1,14.3,23.4,7.3,18.3,8.5,29.2,11.1,8.5,5.7,7.2,5.8,10,9.8,1.4,2.3,2.6,4.2,0,5.2,0.7,1.2,1.3,2.3,0,5.2,0,2.5,0,4.6,0,5.2,0,2.5,0,4.6,0,5.2,(X),(X),15872,1620,21819,2993,21652,1859,20268,2780,23215,2441,14265,1605,12695,2537,17464,3736,8381,1355,8195,1279,11500,6804,13986,2326,14367,2175,12115,5802,15123,3666,16321,8645,13664,5562,23500,4351,14014,7104,25341,3172,32083,12312,-,**,32434,15368,7.1,(X),(X),(X),(X),(X)
8600000US00674,674,ZCTA5 00674,12369,509,6796,308,5573,421,17738,1375,17039,1201,18691,1611,7993,507,4463,302,3530,367,3,1.3,4.5,2.3,1.2,1.4,15.7,2.8,16.3,3.7,15,4.6,33.8,3.9,33,4.4,34.9,6.3,20.2,2.9,17.1,3.3,24.2,5.6,15.2,3.1,14.9,3.7,15.6,4.2,5.7,2.2,6.6,2.7,4.6,2.4,1.5,0.8,1.4,1.1,1.5,1.3,3.4,1.7,4,1.9,2.7,2.1,1.5,1.1,2.3,1.9,0.4,0.6,(X),(X),23438,2261,24551,2443,29639,1620,30201,2318,28929,1919,19543,1414,19109,2226,19889,1625,9307,1625,9330,2384,9219,2987,15418,1103,16512,1134,12132,1578,18762,2316,21182,2216,15938,3776,26175,2881,31770,5744,24393,2609,38486,2539,43750,16132,37090,3537,13.5,(X),(X),(X),(X),(X)
8600000US00676,676,ZCTA5 00676,10572,747,6231,586,4341,468,13944,1365,14484,1644,13099,1834,5753,611,3645,443,2108,366,7.5,3.2,9.7,4.7,3.7,3,18.5,4.2,15.7,5.4,23.2,7.3,37.5,5,35.8,6.3,40.3,7.2,20.1,4.8,22.7,6.3,15.7,7.2,10.2,3.4,10.3,4.2,10,5,2.7,1.6,2.9,2.1,2.4,2.3,1.5,1.4,0.8,1.3,2.8,3.2,1.2,1.2,0.8,0.8,1.9,3,0.8,0.9,1.2,1.4,0,1.9,(X),(X),21629,2914,19893,2479,24721,1814,24762,2225,24649,2946,14837,1351,15303,1551,14072,1969,8128,1699,8374,1882,7130,3967,12176,1246,14020,1357,9858,1350,15408,2118,17240,3340,13159,1816,22567,4403,23033,2977,21181,5369,25877,2147,30924,4927,24559,5399,15.3,(X),(X),(X),(X),(X)
8600000US00677,677,ZCTA5 00677,4722,385,2699,256,2023,238,12526,1427,11716,1603,13559,1532,2567,302,1476,218,1091,176,7.9,4.8,10.6,7.7,4.2,4,27.9,6.6,25.7,9.1,30.8,9.2,43.7,7.2,43.4,11.1,44,9.3,8.5,3.5,8.6,5.7,8.4,5.5,7.2,3.5,6,4.1,8.8,6,2.1,2.1,2.6,3.1,1.5,2.3,0,1.5,0,2.7,0,3.6,1.8,2.1,2.2,2.6,1.1,1.9,1,1.1,0.9,1.5,1.2,1.9,(X),(X),16430,997,16497,879,21690,2377,21102,3237,22485,3483,13478,1519,12403,2013,14479,1600,7381,3249,8464,4089,6136,952,11005,1536,10519,2341,11667,2404,13874,1422,15298,2867,12818,1858,16324,1532,16211,3379,16413,2175,32826,11255,30370,27765,36757,13142,9.4,(X),(X),(X),(X),(X)
8600000US00678,678,ZCTA5 00678,7063,499,3879,346,3184,354,14345,1058,14093,1294,14618,1487,4258,418,2350,324,1908,246,8.4,3.7,7.5,4.4,9.4,5.6,20.8,5.4,19.3,7,22.7,7.1,34.6,6.3,37.3,8.4,31.2,9.3,14.7,4.4,10.4,4.3,20,8,12.6,4,15.4,5.5,9,4.6,4.3,2.8,6.2,4.3,2,2.5,1.6,1.4,0.8,1.3,2.5,2.8,2.3,1.7,1.7,2.3,3,2.5,0.8,1,1.4,1.8,0,2.1,(X),(X),17424,4626,19128,2874,25628,2364,26291,3434,24811,2688,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.2,(X),(X),(X),(X),(X)
8600000US00680,680,ZCTA5 00680,15361,860,8224,575,7137,539,13882,684,14122,873,13543,1032,7672,651,4111,438,3561,358,3.7,1.5,2.4,1.7,5.3,2.5,18.8,3.7,20.4,6.1,17,4,39.8,4,39.1,5.5,40.5,5.5,17.9,3.1,17.5,4,18.3,4.6,11,2.1,9.9,2.6,12.3,3.4,4.8,1.6,5.3,2.4,4.1,2.3,1.1,0.6,1.3,0.9,0.9,0.9,1.6,0.9,2.1,1.1,1,1,1.4,1,1.9,1.3,0.7,0.8,(X),(X),20996,1925,20907,2499,26760,1638,27931,2073,25408,1949,15434,855,15804,1233,15015,1113,11395,1767,12414,1763,9069,1951,12786,846,13339,1007,11715,1946,16421,1488,18283,2456,15288,1888,20714,4162,24315,2862,18557,2948,34163,3083,41688,14013,33232,2169,11.8,(X),(X),(X),(X),(X)
8600000US00682,682,ZCTA5 00682,9097,854,4981,545,4116,478,14450,1224,15519,1211,13504,996,4747,509,2743,328,2004,367,6.7,3.2,5.9,3.2,7.8,5.3,14.5,4.3,9.6,4.1,21.2,6.9,34.3,5,34.4,6.5,34,6.8,17.4,4.3,20.7,6.3,12.8,5.5,10.7,3.4,9.4,4.4,12.5,5.4,5.1,2,6.6,2.9,2.9,2.3,3.6,1.5,4.4,2.1,2.5,2,3.2,1.4,3.2,1.7,3.2,2.1,4.7,1.8,5.8,2.6,3.1,2.2,(X),(X),25046,4384,21366,3332,34416,3590,37942,5318,29590,4192,16121,1129,16957,1106,14510,1050,9842,2159,11250,2337,8591,1785,12328,3330,14692,1753,8991,1239,14440,2442,16211,4610,13686,1354,23493,2758,27315,4337,19707,4193,37242,6851,53173,14724,27470,18092,11.7,(X),(X),(X),(X),(X)
8600000US00683,683,ZCTA5 00683,9009,483,4992,347,4017,367,14626,845,15180,1020,13953,974,5267,439,3171,333,2096,286,4.5,1.9,5.6,2.9,2.9,1.9,21.9,4.6,22.4,6.4,21.1,6.6,36,4.6,34,5.1,39,7.8,16.7,3.5,17.1,4.4,16,5.4,9.4,2.7,9.8,3.7,8.7,4.2,3.8,1.9,2.9,2,5.2,3.1,2,1.3,1.9,1.4,2.1,2.6,2.5,1.4,2.8,2.1,2,2.3,3.3,1.7,3.5,2.2,3,2.9,(X),(X),19041,2492,22254,1723,28708,2656,28127,3201,29585,4735,15393,868,15662,1021,14890,1221,7371,1718,8615,2656,6171,1408,12937,1528,13638,1577,11219,2105,16151,1335,16599,1034,14352,5754,20292,3275,21381,5625,17477,7550,37179,10764,47411,6876,27292,7457,9.5,(X),(X),(X),(X),(X)
8600000US00685,685,ZCTA5 00685,9760,628,5328,457,4432,386,15570,950,15576,1366,15566,1093,5564,553,3119,374,2445,330,5.3,2.5,4.3,2.9,6.5,3.6,16,3.6,17.3,5.4,14.4,5.3,42.2,5.8,37,8,48.8,7.3,18.3,4.5,19,5.9,17.4,5.6,10.5,2.7,12.2,4,8.3,4.1,4.5,2,6.7,3.3,1.6,1.8,0.4,0.7,0,1.3,1,1.6,1.3,1.2,0.7,1.1,2,2.3,1.6,1.4,2.8,2.5,0,1.6,(X),(X),21730,2504,19945,3028,26032,2345,28087,3516,23409,2158,16328,923,16404,1490,16269,944,6210,1802,5459,1834,8750,3705,13508,1210,13476,1744,13571,1770,17709,1554,21850,3496,15532,1412,23837,1115,30690,7578,22921,1760,24327,9326,18000,7322,30691,10668,15,(X),(X),(X),(X),(X)
8600000US00687,687,ZCTA5 00687,8018,670,4695,506,3323,381,14914,965,16380,1174,13558,991,5403,584,3441,450,1962,311,5.8,2.4,5.4,3.4,6.4,3.8,29.2,5.6,23.1,6.8,39.8,10.3,35.5,5,40,6.2,27.6,7.5,16.5,4.5,13.9,4.9,21.3,7.5,9.4,3,12,4.2,5,3.5,2.8,1.7,4.4,2.7,0,2,0.2,0.4,0.3,0.6,0,2,0,0.7,0,1.2,0,2,0.5,0.6,0.8,1,0,2,(X),(X),20370,2222,15889,2071,22450,1429,24247,2002,19298,1698,15514,1405,17316,1679,13875,1012,13007,2126,14136,2468,10753,4065,13214,2279,14111,2735,10771,4709,14955,1404,17247,3628,13376,1458,22781,2796,28018,9049,17539,9947,31407,1329,31123,7712,31672,2045,11.9,(X),(X),(X),(X),(X)
8600000US00688,688,ZCTA5 00688,3796,542,2242,346,1554,297,15744,756,15689,926,15842,1617,2602,410,1540,254,1062,226,7.7,3.5,7.7,4,7.7,4.8,16.9,4.5,16.9,6.1,16.9,9,46.6,5.8,42.8,8.3,52.1,10.1,16.6,5.8,18.7,7.4,13.5,7.4,7.8,3.8,6.9,3.8,9.1,6.9,3,2.8,4.7,4.6,0.7,1.1,0,1.5,0,2.6,0,3.7,0,1.5,0,2.6,0,3.7,1.3,1.2,2.3,2,0,3.7,(X),(X),18421,1367,19905,2419,23081,1999,24716,3310,20710,1708,16370,880,15992,1093,17130,2259,9671,8012,13233,3590,4245,1256,13144,2095,13679,3900,12852,1763,17583,4540,19826,5344,13047,5697,21826,3713,17023,12631,22233,3612,33875,14738,62820,8269,23859,5570,13.8,(X),(X),(X),(X),(X)
8600000US00690,690,ZCTA5 00690,1754,453,833,237,921,298,20357,5982,27665,7827,17940,3151,1265,389,600,201,665,250,5.8,5.7,12.3,11.9,0,5.8,6.6,6.4,4.5,7.6,8.4,10.1,34.1,9.9,16.5,14.4,49.9,15.3,22.4,9.1,25.8,14.9,19.2,12.8,12.3,7.6,14,13.1,10.7,8.2,10,7.5,17.3,15.2,3.5,5.7,8.9,7.1,9.5,8.3,8.3,9.3,0,3.1,0,6.4,0,5.8,0,3.1,0,6.4,0,5.8,(X),(X),(X),(X),(X),(X),31246,4386,34673,6844,28155,5560,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),13.8,(X),(X),(X),(X),(X)
8600000US00692,692,ZCTA5 00692,9913,600,5244,405,4669,433,17499,1067,18001,1463,17041,1057,6535,521,3782,363,2753,362,4,2,3.1,2,5.2,4,15.3,4,16.4,5.8,13.8,5.2,37.8,4.5,37.7,5.6,37.9,6.8,16.1,3.5,12.3,4.2,21.1,5.8,13,3.5,14,4.5,11.7,4.6,6.2,2,7.1,2.8,4.9,2.9,1.6,1.1,1.6,1.3,1.7,2,2.7,1.7,4.2,2.8,0.7,1,3.3,2,3.5,2.4,2.9,3.3,(X),(X),21649,2269,22507,2430,33658,5268,33566,4465,33785,10194,18648,1085,19022,1404,18186,1260,12050,1678,14314,2109,10146,1627,15928,1182,15968,1818,15882,1353,17778,1556,18924,2669,16899,1935,28254,4883,33029,9139,23728,5287,38621,6626,50128,8483,34013,4516,10.8,(X),(X),(X),(X),(X)
8600000US00693,693,ZCTA5 00693,15276,902,7860,576,7416,621,19185,1242,18850,1501,19600,1765,11752,792,6270,510,5482,514,4,1.6,4.5,2.3,3.3,1.9,14.6,3.7,16.5,4.2,12.4,4.6,41.7,4.5,39.7,5.8,44,5.7,17.2,3.6,15.9,4.7,18.8,4.4,11.2,2.5,10.3,3.4,12.3,3.7,5.3,1.6,6.4,2.1,4,2.3,1.5,0.8,2.2,1.6,0.7,0.6,2.2,0.9,2.2,1.4,2.2,1.5,2.2,1.1,2.2,1.3,2.3,1.8,(X),(X),21404,1455,22622,1280,29093,1712,28424,1923,29859,2987,20493,1006,19966,1566,20968,1195,16053,695,16062,777,16019,1709,13478,3090,14063,3106,11607,5392,18821,1079,21093,2498,17480,893,24541,1792,26533,3596,23628,1496,32917,4622,38311,8257,31563,5426,21.5,(X),(X),(X),(X),(X)
8600000US00694,694,ZCTA5 00694,0,13,0,13,0,13,-,**,-,**,-,**,0,13,0,13,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,(X),(X),(X),(X),(X)
8600000US00698,698,ZCTA5 00698,9834,636,5816,442,4018,404,15541,736,15188,979,16615,1949,5573,542,3351,346,2222,360,3.8,1.9,4.9,2.8,2.2,1.7,18.2,4.2,19.7,5.4,16,5.7,35.6,5.5,34,6.7,38,8.1,25.8,4.7,23.8,6.2,28.8,7.5,8.3,2.4,6.8,2.3,10.4,4.4,2.8,1.8,3.5,2.8,1.7,1.6,1.5,0.9,1.9,1.6,0.9,0.7,2.5,1.4,3.1,2,1.6,1.3,1.5,1.3,2.4,2.1,0.3,0.4,(X),(X),19383,3431,23587,1800,26649,2227,27119,3110,25940,1818,16179,734,15775,876,17325,1681,11079,3271,11349,4137,10000,4651,14587,1456,14663,2212,14513,1875,14957,1154,15532,1239,13191,2864,20961,3587,25464,4048,19000,1417,32268,1796,33642,3565,31482,1778,17.6,(X),(X),(X),(X),(X)
8600000US00703,703,ZCTA5 00703,6991,585,3813,395,3178,380,15863,905,15533,1371,16282,1232,4386,516,2304,326,2082,348,5.7,3.5,6.6,5.1,4.8,4.2,14.8,4.2,12.6,5.3,17.2,6,42.5,4.6,42.8,6.8,42.2,6.6,22.5,5.3,22.9,7.4,22.1,6.2,9.1,3.4,8.5,4.2,9.8,4.9,2.9,1.7,4.3,2.8,1.4,1.5,1.3,1.2,2.4,2.2,0,1.9,1.2,1.3,0,1.7,2.5,2.7,0,0.9,0,1.7,0,1.9,(X),(X),20020,3203,20572,2003,24173,1565,23999,2159,24365,2108,16510,895,16217,1256,16875,1322,12420,3214,12391,3466,12578,6500,15359,1521,15415,1895,15275,3978,16713,1656,18338,3394,15191,2191,26333,2830,26422,2355,25455,8973,21683,3602,18819,17246,23958,3817,14.7,(X),(X),(X),(X),(X)
8600000US00704,704,ZCTA5 00704,2445,384,1366,295,1079,209,16044,2223,16550,2610,15123,3829,1544,299,921,211,623,168,5.3,4.2,5.8,6.2,4.7,6,14.9,7.2,16.1,9.4,13.2,11.3,37.6,10.3,39.2,12.5,35.2,16.5,30.3,10.2,23.3,11,40.6,15.9,6.9,5,7.3,6.5,6.3,7.4,5.1,3.6,8.4,5.9,0.2,0.4,0,2.6,0,4.2,0,6.2,0,2.6,0,4.2,0,6.2,0,2.6,0,4.2,0,6.2,(X),(X),21672,3707,23972,4185,24015,2082,24493,3060,23308,2326,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.5,(X),(X),(X),(X),(X)
